id,price
0,78.81639357315156
1,22.534967960858584
2,57.724123910811414
3,27.620902145099116
4,11.808892567721665
5,17.275179399100118
6,10.285
7,11.602074396689138
8,13.640805825045845
9,44.45083333333334
10,24.3325
11,51.022268391189925
12,16.192523126570723
13,17.46851615503467
14,20.23672719004786
15,25.704166192151877
16,91.33712215420911
17,44.542733866017755
18,16.441256633582917
19,34.1288829167702
20,14.60625
21,16.308396873433523
22,24.78100201988561
23,10.0025
24,53.719717342187444
25,50.21123234949228
26,25.00069544825901
27,39.07081929191188
28,19.637653256295025
29,67.85125
30,37.92606261842107
31,88.18721428571429
32,20.2728877344416
33,61.06670601322504
34,20.388242740805048
35,48.779603174603174
36,10.005824098691503
37,34.103210812338176
38,9.995820364662118
39,22.80525166833903
40,28.618280813042475
41,43.157065658071645
42,20.6964526375313
43,30.224211840317526
44,12.014503400562853
45,34.17177784902983
46,45.9335460767303
47,32.84044033067526
48,39.20375
49,46.51890095158953
50,11.998775400625059
51,11.806
52,28.18463141025641
53,14.721965683866221
54,18.50696723952577
55,28.019994592886757
56,83.76849045630296
57,12.903597583640575
58,24.65640761092901
59,18.02335931024351
60,40.6611214853409
61,17.77125
62,12.681633522727273
63,52.65450366300367
64,16.751974159718387
65,27.748868304175723
66,14.026215054949422
67,33.88533589385193
68,14.641897452534135
69,76.42288728632478
70,22.152904956645205
71,9.715089033273427
72,11.788706896551723
73,15.1575
74,19.907068145987378
75,27.587679581439087
76,34.542885269372334
77,11.493938418269574
78,30.409004043919563
79,36.104411416805185
80,19.052881364197734
81,12.007672413793102
82,15.696283459067486
83,16.394182257581214
84,38.255241743829664
85,18.283851654841854
86,60.00564557085424
87,22.2248288358231
88,12.348803377845462
89,17.95702235292918
90,14.99960612086659
91,60.19041182416224
92,27.44507813191904
93,28.44958475775927
94,12.72601156655844
95,37.126074712643685
96,9.23036124144767
97,35.8944621486758
98,18.112217571552137
99,24.61027471369532
100,17.924672823668207
101,44.51312664690382
102,25.79563807919993
103,17.608733615572206
104,19.20777355996857
105,15.758442218326818
106,69.59512991670215
107,56.549689854048964
108,13.737839833219446
109,24.303176390269936
110,15.002336411796659
111,15.913833333333335
112,17.305133445222324
113,27.858538690476188
114,36.42058204034789
115,36.89219613464022
116,12.0421875
117,39.85377412071969
118,36.97050131611452
119,19.13099961099889
120,20.51911956904343
121,34.24394660034018
122,18.33070119289036
123,38.109543124836115
124,56.825613254435865
125,16.053913563381297
126,15.025871785405565
127,12.017408831190245
128,14.92772265540272
129,25.005394628018294
130,26.998818288506673
131,13.287954545454545
132,22.912596371396894
133,13.184952194562506
134,21.261857836942838
135,18.946623638445534
136,11.999730687412631
137,15.080270975734791
138,7.00875
139,73.584295285158
140,237.73375
141,13.35
142,15.986760949106024
143,20.26079421696547
144,23.446754752991787
145,18.238058705801574
146,25.273617289283216
147,21.990741074589824
148,13.004165560121455
149,19.343449630564024
150,28.81442809500351
151,64.13930300689762
152,15.974748537281435
153,12.82086173041607
154,18.309994532377136
155,40.30673266932069
156,28.99405717015693
157,35.60586856859771
158,10.292344278651491
159,19.263156124782228
160,28.176332782335248
161,16.616402065835825
162,36.76937722454048
163,34.415269994788034
164,16.040667023302255
165,100.15728012065203
166,35.50074519230769
167,56.91930302788914
168,27.70515912050777
169,14.77522976178154
170,26.774726918244845
171,36.59175073570847
172,52.84248158508135
173,54.343945459327685
174,15.834463307172328
175,14.721965683866221
176,22.092998705867377
177,19.873677104587042
178,12.041631016042782
179,53.60337553664519
180,19.738164665079527
181,28.311724872775077
182,39.36642779978703
183,12.631064137895658
184,30.442539062346988
185,27.903421849041848
186,60.50691589709963
187,77.2688711139759
188,18.804338990870242
189,13.677616747396483
190,28.415557500292444
191,20.22231272658908
192,84.88842592642864
193,29.221284523217946
194,23.442541197228692
195,20.664083008795366
196,51.37575102057333
197,33.096259418274215
198,11.480900212387587
199,20.571303248086274
200,64.09657259867434
201,18.30885015712264
202,23.04449374316901
203,16.433316590851494
204,19.1325
205,19.102780421617787
206,34.223426639862076
207,31.746065068201457
208,11.070141525690662
209,20.326300956977526
210,42.16819705313986
211,15.03167857342041
212,35.13850366038241
213,15.669434326626567
214,45.26117932593977
215,36.125228430369795
216,27.0315
217,41.38983552631579
218,16.85330739073657
219,23.47593310134619
220,52.57156627135201
221,17.468119806939118
222,25.4653125
223,13.260222800704419
224,38.07163543719332
225,20.64075030912295
226,16.32367566756194
227,16.354978327659556
228,12.562625864920356
229,23.918876334197776
230,14.72139126438059
231,39.53325677809415
232,30.886145440752056
233,39.70685887908052
234,51.46563692268479
235,6.91625
236,24.98369625621383
237,24.292310522993088
238,13.671210692669831
239,20.153838739441188
240,39.59512681641813
241,9.030857630530033
242,56.044969410563844
243,34.60931532595938
244,23.84862023315479
245,19.6942901680559
246,15.997348424570482
247,19.168664544427493
248,179.89625
249,63.885381600805694
250,33.231500139756896
251,18.296216815297313
252,32.33371912135411
253,36.38470835609116
254,30.046654144873372
255,15.442750527504534
256,12.453145688153308
257,46.02096943461487
258,25.826693410073496
259,34.50631558638847
260,22.66940270495059
261,62.302174738814635
262,14.321589596177397
263,22.015305469843526
264,98.9030591643559
265,34.40528111768977
266,53.57055066752071
267,11.019354338997605
268,57.39978088139394
269,15.890727284834593
270,27.685442441698402
271,226.69875
272,14.094227533745181
273,10.303763510448873
274,16.206
275,37.3008125
276,29.858968519272274
277,46.57840746671173
278,8.658928629785247
279,17.926389639696104
280,20.00662869946162
281,29.594824121028285
282,30.85199603690725
283,17.660352182539683
284,23.998820994852675
285,13.180746753246753
286,18.845
287,24.854648853974982
288,26.995218172268906
289,20.1086354317777
290,11.994089374641279
291,29.055241860336217
292,22.576667189210124
293,41.98915282700142
294,31.42125
295,41.461627888442756
296,29.89125
297,49.74009795122372
298,34.81158717444346
299,12.423421060841422
300,40.21634016852562
301,35.481899020855245
302,52.46871081678527
303,13.895
304,37.4399521307512
305,15.014782475417844
306,119.68948114237396
307,15.12125
308,14.763462401962709
309,12.47336111111111
310,55.74845233433085
311,21.719740717408335
312,16.4725
313,80.70465977772228
314,35.54349020293712
315,66.78453046585369
316,14.746527933387927
317,27.465313080752605
318,37.83408992031719
319,41.78485214438993
320,17.958988247567458
321,30.021595711276824
322,52.66022971878133
323,11.361320697801975
324,13.295069417720786
325,23.08234743265993
326,50.65199404761905
327,337.845
328,377.0925
329,15.79360105699863
330,19.98006734991354
331,20.848056952288676
332,37.32005903629975
333,14.01761616246339
334,51.87008827578691
335,28.57606196138756
336,101.34045093795093
337,12.0675
338,16.386091844140815
339,13.039474402164378
340,40.20938574899289
341,23.447997165135675
342,52.78125
343,24.5328956106777
344,18.195
345,21.119949964908013
346,36.57358689642372
347,64.69494889119859
348,44.508429195884055
349,47.110126771255054
350,10.003744565217392
351,32.16193058191447
352,71.16305059523809
353,15.326193181818182
354,18.016344812718405
355,31.983795119053617
356,21.997211035131087
357,39.76566199602984
358,23.296063679558745
359,25.199301080252873
360,30.585469441044893
361,21.55873710992028
362,52.614380129393275
363,22.895679061046895
364,14.479361737357804
365,27.53226393620623
366,24.795038523060892
367,16.038510193795133
368,25.763365639716657
369,29.7283504731855
370,29.34407510837792
371,15.517263900476802
372,17.987456413885862
373,130.9725
374,16.253009028659037
375,21.506816931359438
376,51.90201704545454
377,24.64431018688314
378,8.9075
379,12.887455132077307
380,17.506353101423638
381,18.068270127178067
382,84.00438662167525
383,16.795554956864194
384,35.814508244750556
385,13.670655401104261
386,17.326575372927817
387,46.711317752324014
388,35.099772459813835
389,16.95093025527803
390,82.64532977642277
391,19.054932629932303
392,15.421399939408802
393,31.103149875363837
394,59.479440321737805
395,63.252962245182346
396,18.99404492907245
397,15.045258289334956
398,16.21035714285714
399,24.29904956867594
400,67.19727556037519
401,12.19612996031746
402,16.947001188433806
403,24.937166758861878
404,61.92112584052054
405,58.009303571428575
406,51.31001586959152
407,26.650940356824545
408,35.5644463313103
409,56.02388958914892
410,40.95948863636364
411,5.13875
412,23.967575873081366
413,49.280262727638586
414,6.0425
415,57.509942587371455
416,22.127063430193466
417,8.29056413373116
418,17.65125
419,64.90925100291817
420,24.474191909121746
421,16.27193853734356
422,47.55
423,43.9322224604594
424,49.235490408370886
425,40.13089410245081
426,79.53892834307636
427,13.28029595411576
428,32.86364790916742
429,14.271284165725113
430,15.825526847526003
431,13.977893553408057
432,24.827613523733618
433,25.028767779692316
434,15.277141360352806
435,52.43501830419931
436,18.317301872811242
437,25.506220196496557
438,59.88170437797206
439,27.81580265456557
440,17.072906297945288
441,62.106951661519936
442,20.23229166666667
443,30.71673487382275
444,27.49
445,16.017882292379063
446,26.25944542347051
447,98.05354464285715
448,16.30008458666292
449,16.760602179152894
450,44.45
451,20.420061751810056
452,34.9953518473165
453,67.46551127503866
454,34.949234200853645
455,12.0
456,17.661258988260244
457,11.578689585958347
458,71.9326052535288
459,94.30068151507398
460,12.88381468631231
461,39.42717480001058
462,51.49231796722167
463,20.717078082373668
464,26.793184739581577
465,44.84708613232287
466,49.58488325208989
467,43.69094004696597
468,50.651356918975395
469,51.73295734126984
470,19.476510660721573
471,61.1213340606607
472,16.226062629602158
473,83.433125
474,75.43378302791707
475,20.86974241003509
476,31.53927043795138
477,22.67875
478,56.39632674744381
479,85.77991221346501
480,16.056399466267145
481,17.046233481486528
482,17.999310576353725
483,26.37059117368231
484,16.181050533163184
485,24.679893857124068
486,16.953412804843584
487,25.783543651622903
488,29.181018129104963
489,117.6868875
490,16.470251789895062
491,82.99149152637476
492,34.103519871602145
493,25.86807130766557
494,36.71057125135885
495,13.388071428571429
496,51.51625423589306
497,26.913720886589257
498,27.98803716477122
499,41.54909722222223
500,31.899659355953396
501,8.185376129177717
502,12.049583638769366
503,499.93
504,65.83965884689651
505,20.189485610479792
506,30.02056948197132
507,21.376963074671394
508,18.8242795775974
509,10.27464766891605
510,46.997357528215396
511,18.99116091195169
512,34.08711205017144
513,17.272026524675113
514,21.047384615384615
515,38.59383524235491
516,46.27380142557885
517,30.23389762453665
518,16.069830413893907
519,18.153303808916746
520,60.13809697681634
521,28.31356230270632
522,18.19168862740826
523,10.03382602419839
524,11.21095497113606
525,124.78474733956554
526,27.599558212840098
527,12.481939291987038
528,9.975466319989387
529,10.29375
530,58.90181781759441
531,16.73049841351706
532,36.39408383573986
533,11.990446630872443
534,29.581358519993238
535,70.7203636540699
536,34.61286351192524
537,31.886204852382203
538,11.663796794371846
539,25.68081815651621
540,51.73895055542981
541,16.541445523600686
542,10.01625
543,10.02125
544,14.509583333333332
545,42.48940869818587
546,43.35385649833853
547,26.160244808224217
548,12.506400419276247
549,25.307857656301262
550,24.806926358363857
551,44.92133835500012
552,24.477276838528745
553,19.273658166992583
554,40.352223037831735
555,19.722645195065642
556,19.01503899195473
557,76.66990331861012
558,31.278777760802438
559,21.810787112046345
560,25.082473630511426
561,20.366315656565657
562,175.5125
563,27.990056524807898
564,50.303949716385304
565,15.372132420064473
566,13.548433688980952
567,14.044959310244368
568,24.550784860774634
569,36.214930067940806
570,46.00392604430597
571,29.609347319538546
572,32.77987622545794
573,22.59712040037216
574,14.317537339743588
575,33.46784404479018
576,24.889395868262866
577,14.313147178299216
578,53.40579777027619
579,34.62148900952462
580,22.342231251484076
581,13.93817306595995
582,17.02393945455264
583,28.57375
584,21.6012702020202
585,28.01729997832213
586,37.31848135454898
587,22.143519560029144
588,53.96825773911688
589,15.172861121194437
590,12.988600000000002
591,12.986719520310562
592,14.970506443611168
593,19.442585452030205
594,17.13368102984004
595,35.62857142857143
596,42.28449832192345
597,8.280044417388167
598,10.153117946710417
599,21.634375
600,151.66
601,11.729329271447666
602,37.663664152242276
603,51.45530808016893
604,49.87715517818076
605,7.897989130434783
606,10.919883333333333
607,59.3364417100528
608,32.41045310350705
609,21.39636512881867
610,36.44689896592603
611,41.85108393943534
612,13.616802100615773
613,31.868715405830425
614,62.95597321428571
615,37.27538502041022
616,11.952476130684545
617,24.638273253575907
618,14.779774569323957
619,30.311393277682065
620,26.2523253643427
621,19.99255518707721
622,28.57128694224822
623,21.687097655189106
624,14.976463679838567
625,56.47431075011189
626,18.536812221950118
627,28.483126510291434
628,18.636806107648166
629,26.852994639987397
630,39.68248589144736
631,19.353830018488246
632,18.347575757575754
633,42.418964140084206
634,11.990965366802396
635,24.91337472202287
636,61.55927972712541
637,25.363228987999104
638,57.45306274047065
639,12.752485315107597
640,22.72081429676674
641,32.65484173634389
642,72.92690659786642
643,346.93
644,20.51743684128912
645,38.39435851763284
646,62.920547449304394
647,61.842616392288264
648,31.87414242468576
649,18.02899270357377
650,81.58314340428993
651,18.932633608937568
652,19.64776268207498
653,44.30188762446573
654,16.16807946676691
655,18.455961538461537
656,13.494786798209775
657,14.990461227296164
658,15.040160539215686
659,9.20875
660,19.408356557692134
661,24.2940541837978
662,66.13935165684596
663,15.892547404516
664,16.45710010782636
665,88.90354978557154
666,26.121669146825397
667,16.926521895361997
668,35.57642984932927
669,20.19416191013519
670,35.16668492298313
671,17.724065396729326
672,29.122278613807648
673,37.08738914087209
674,9.215
675,42.525
676,31.593352838759625
677,30.422052662683736
678,15.809392374555168
679,26.461555175855747
680,11.923716216216217
681,9.99649970520569
682,13.079392301611211
683,56.313128583146906
684,12.519685064935068
685,16.76998038788513
686,40.2281007453568
687,54.04471423630217
688,20.461736168345542
689,126.7304230670763
690,115.06875
691,24.858447642562545
692,16.91
693,57.44960919574013
694,21.9453752447504
695,14.638003388540213
696,50.005378972439004
697,57.685768973012934
698,11.962278546039123
699,19.066164233479594
700,338.9725
701,40.12785045445264
702,47.77594700292398
703,14.972826207152027
704,64.7990788043926
705,20.527976189036227
706,20.98231066258744
707,155.3575
708,49.044082915364825
709,45.08671155407828
710,28.44808872525678
711,9.4919604519774
712,29.873162724679045
713,18.958364046182073
714,15.891732183257918
715,38.67647234466503
716,17.86556985300969
717,19.363142294959786
718,22.23206330128205
719,54.5512433503805
720,11.141057318362218
721,13.906165264423075
722,35.031005891388844
723,14.71225423070954
724,27.537425952584467
725,17.00363695329707
726,17.117893515022537
727,15.060085744149895
728,15.568459722697632
729,28.27150492901104
730,32.04255321942622
731,23.37875
732,79.90438953464694
733,95.94383989415634
734,19.97738706675436
735,41.40392039373045
736,35.11037363677989
737,29.853233152783233
738,35.742009174425824
739,43.46238188041092
740,64.17873687423688
741,51.283959001166785
742,12.992698579545454
743,11.758253472222222
744,48.47288172744145
745,13.491101694915255
746,41.757240147439724
747,24.240073703548564
748,55.91214795303869
749,17.00924413084807
750,40.475
751,46.75498506243509
752,12.944722222222222
753,21.202574999520767
754,86.3975247600832
755,16.960958659795715
756,41.903129509379504
757,53.60337553664519
758,47.396798911973235
759,20.311824951858135
760,29.53375
761,18.95315375539199
762,23.595285998627922
763,47.7221132748558
764,59.975772663289106
765,34.18542724101561
766,20.00974085268618
767,37.90456108995946
768,35.16559528421927
769,46.276816932530764
770,18.988335703430852
771,17.658393539958762
772,51.64134277619133
773,51.99578669568971
774,19.964284597739866
775,11.600598214285714
776,32.357826920826554
777,44.61625
778,58.733475022401436
779,26.579434251862295
780,20.38797691993464
781,40.542892912668115
782,25.745147141268657
783,20.518719094704483
784,34.60006179810952
785,28.416855351805385
786,29.799245053856303
787,28.732901404202142
788,17.491705376962585
789,42.06225580614855
790,14.527966405692196
791,59.370109813644405
792,35.23467985100282
793,11.94620891557292
794,84.27450358328392
795,34.96484852386757
796,15.909952213429381
797,17.259849791832934
798,10.410308215985886
799,13.111363686803958
800,16.145038202063684
801,15.139216487677437
802,35.579485347985354
803,11.527374288649616
804,18.57894436744558
805,60.354805617215874
806,42.63546751099879
807,22.714376764025122
808,28.438590043112598
809,48.88660058474921
810,32.2004954035303
811,17.345
812,61.13566121448791
813,20.01094135476257
814,35.95482548627719
815,20.409234475624043
816,27.044715408280396
817,15.7728558273312
818,12.801424853161985
819,34.05727306032734
820,42.58760400076027
821,38.40853080298324
822,54.871614103334025
823,29.816930735930733
824,11.966400421764668
825,48.731838141025634
826,36.42710131067586
827,69.6679667445128
828,58.084422398438775
829,20.230673495761703
830,28.7201121482684
831,16.52375
832,11.056003215171778
833,35.101681676709134
834,733.22625
835,28.78354347826087
836,29.180759654924415
837,29.321062262201835
838,45.74984938672439
839,30.071266748465458
840,49.96701747006308
841,54.82217731585378
842,8.6739375
843,23.83738388704976
844,11.939038461538463
845,13.437084141573298
846,23.821631980463703
847,11.092653859014074
848,24.896229581095444
849,23.021800514518585
850,48.13037518782233
851,18.893854386208247
852,22.29655271790788
853,26.219643113158455
854,13.12231524341378
855,154.50625
856,70.75795634920635
857,24.742957996948768
858,70.03377110924433
859,38.225741693501135
860,24.02850480684897
861,9.054324609306667
862,14.50125
863,11.557739539065055
864,20.052926200508356
865,10.685602234361973
866,14.99210979779945
867,14.827604166666665
868,33.55798808806235
869,24.913760849809854
870,16.153686316862963
871,12.291248116662565
872,23.915880282766647
873,22.027569649332364
874,14.982451622436109
875,12.91895569948257
876,25.84979166666667
877,12.415244188945021
878,23.892835767761017
879,68.30111407669128
880,15.976045871027162
881,14.22375
882,51.03262251338531
883,33.1132177133624
884,38.938235504372834
885,10.977526785714286
886,57.15027552943652
887,53.67961602982213
888,28.193920071461758
889,35.14164976844811
890,14.53875
891,16.87670864017888
892,12.141545542635658
893,17.105208333333334
894,24.174367796845107
895,33.204041910169515
896,21.6892027977371
897,50.00629804842449
898,9.985
899,24.08306488133616
900,18.757933297072306
901,31.27987661471083
902,16.575789502986616
903,14.370792353697484
904,33.09375
905,23.55786442264084
906,27.20539689758352
907,67.79872767857142
908,19.365342133638336
909,15.877125000000001
910,40.374583494920905
911,29.39647060874295
912,18.478293829183702
913,36.58205566801619
914,10.005
915,33.645778239326035
916,12.832081644043274
917,17.11383928571429
918,39.2801645532004
919,35.31200941917407
920,23.656381345825483
921,14.916495535714287
922,54.39697147489435
923,24.382730581151286
924,17.186847729888303
925,21.663409812409814
926,37.33125
927,46.661665717655524
928,23.711739302364307
929,12.487090407470289
930,94.0148561284606
931,38.5525
932,19.98213011988012
933,18.315046733678397
934,27.583456462026856
935,45.11940052042105
936,23.056716062324803
937,44.58600758200539
938,45.20875
939,18.591703071728904
940,8.425
941,23.115572211725656
942,21.593754639348905
943,20.97844907604078
944,21.21069130150403
945,14.107075014448249
946,10.603709911841221
947,61.176638718244355
948,130.04933360955695
949,10.568133710981822
950,32.995502535582034
951,20.091311998209566
952,18.1125
953,30.081354884450022
954,36.378562543600815
955,18.460451165544644
956,27.01125
957,17.215564120029068
958,37.66486300092138
959,26.515627008032734
960,57.45888111772487
961,12.991042620739808
962,23.421669085937165
963,22.92961181967239
964,14.954122836620796
965,16.533178642010164
966,20.01651056074708
967,16.363199638276214
968,36.14896659634846
969,32.32873214561043
970,85.98442945362294
971,15.323929977570737
972,45.69065833532265
973,20.902525668466083
974,10.0
975,26.25152615568634
976,14.37054629512891
977,21.0778686000038
978,26.611444821209673
979,48.91752438131919
980,72.94658931278748
981,35.826291064397395
982,12.427628787878788
983,77.92424813183108
984,31.41125
985,13.54084775381846
986,12.027450989285407
987,20.367489776144545
988,33.65805225110238
989,16.19002330530823
990,11.833133878110484
991,8.71125
992,34.46121778164394
993,31.79125
994,44.760892537287994
995,38.6328896928579
996,23.816830074226168
997,32.58912462546465
998,13.054010036761756
999,33.001941953524025
1000,33.688970339753155
1001,14.836790451501784
1002,20.311833929467962
1003,19.475533705574897
1004,15.866302083333334
1005,39.734461422391476
1006,50.79443181818182
1007,10.45773126220185
1008,19.4286347158127
1009,25.393751592565685
1010,19.075122110195313
1011,44.01251821677673
1012,36.27849752116756
1013,13.0559359794748
1014,21.31370795014189
1015,11.499575339558573
1016,13.151762121287536
1017,14.05875
1018,19.4375
1019,14.98
1020,103.71665557359306
1021,40.1476660945684
1022,40.073555471366056
1023,27.82715046496211
1024,20.736017750458924
1025,19.7833529870749
1026,10.753103448275862
1027,13.33004566241685
1028,11.915887877379882
1029,20.61292538243742
1030,18.06816024472481
1031,24.920380118898983
1032,19.999889069742096
1033,35.01766143044787
1034,25.470784501347826
1035,29.412725204828092
1036,26.399905898946287
1037,32.86735569328525
1038,44.86353571428572
1039,17.977837046154747
1040,15.925586636864411
